49858,-0.006,0.000,-0.322,0.003,-0.061
49862,-0.006,0.000,-0.303,0.003,-0.061
49867,-0.006,0.000,-0.299,0.003,-0.061
49956,-0.006,0.000,-0.297,-0.004,-0.040
49961,-0.006,0.000,-0.209,-0.004,-0.040
49967,-0.006,0.000,-0.205,-0.004,-0.040
50055,-0.006,0.000,-0.199,-0.025,-0.026
50060,-0.006,0.000,-0.096,-0.025,-0.026
50065,-0.006,0.000,-0.090,-0.025,-0.026
50154,-0.006,0.000,-0.084,-0.027,-0.044
50159,-0.006,0.000,0.018,-0.027,-0.044
50163,-0.006,0.000,0.021,-0.027,-0.044
50252,-0.006,0.000,0.027,-0.023,-0.039
50257,-0.006,0.000,0.129,-0.023,-0.039
50263,-0.006,0.000,0.133,-0.023,-0.039
50352,-0.006,0.000,0.139,-0.023,-0.031
50357,-0.006,0.000,0.238,-0.023,-0.031
50361,-0.006,0.000,0.244,-0.023,-0.031
50450,-0.006,0.000,0.250,-0.045,-0.034
50455,-0.006,0.000,0.340,-0.045,-0.034
50460,-0.006,0.000,0.342,-0.045,-0.034
50549,-0.006,0.000,0.348,-0.035,-0.032
50554,0.004,0.000,0.379,-0.035,-0.032
50558,0.006,0.000,0.379,-0.035,-0.032
50648,0.008,0.000,0.379,-0.041,-0.029
50653,0.053,0.000,0.379,-0.041,-0.029
50658,0.055,0.000,0.379,-0.041,-0.029
50747,0.059,0.000,0.379,0.030,-0.053
50751,0.102,0.000,0.379,0.030,-0.053
50756,0.104,0.000,0.379,0.030,-0.053
50845,0.105,0.000,0.379,0.348,-0.101
50850,0.148,0.000,0.379,0.348,-0.101
50855,0.150,0.000,0.379,0.348,-0.101
50945,0.152,0.000,0.379,0.648,-0.124
50949,0.199,0.000,0.379,0.648,-0.124
50954,0.203,0.000,0.379,0.648,-0.124
51043,0.205,0.000,0.379,0.724,-0.116
51048,0.248,0.000,0.379,0.724,-0.116
51053,0.250,0.000,0.379,0.724,-0.116
51142,0.252,0.000,0.379,0.724,-0.081
51146,0.289,0.000,0.379,0.724,-0.081
51151,0.289,0.000,0.377,0.724,-0.081
51240,0.289,0.000,0.377,0.689,-0.079
51246,0.289,0.000,0.316,0.689,-0.079
51251,0.289,0.000,0.311,0.689,-0.079
51340,0.289,0.000,0.307,0.679,-0.038
51344,0.289,0.000,0.207,0.679,-0.038
51349,0.289,0.000,0.201,0.679,-0.038
51438,0.289,0.000,0.197,0.642,-0.040
51443,0.289,0.000,0.098,0.642,-0.040
51448,0.289,0.000,0.092,0.642,-0.040
51536,0.289,0.000,0.086,0.606,-0.042
51542,0.289,0.000,-0.016,0.606,-0.042
51547,0.289,0.000,-0.021,0.606,-0.042
51636,0.289,0.000,-0.025,0.088,-0.044
51641,0.289,0.000,-0.129,0.088,-0.044
51645,0.289,0.000,-0.135,0.088,-0.044
51734,0.289,0.000,-0.141,-0.078,-0.044
51739,0.289,0.000,-0.242,-0.078,-0.044
51744,0.289,0.000,-0.246,-0.078,-0.044
51833,0.289,0.000,-0.250,-0.037,-0.033
51838,0.289,0.000,-0.312,-0.037,-0.033
51843,0.289,0.000,-0.314,-0.037,-0.033
51932,0.289,0.000,-0.314,-0.033,-0.009
51937,0.289,0.000,-0.320,-0.033,-0.009
51942,0.289,0.000,-0.320,-0.033,-0.009
52031,0.289,0.000,-0.318,-0.025,-0.023
52036,0.289,0.000,-0.258,-0.025,-0.023
52040,0.289,0.000,-0.252,-0.025,-0.023
52129,0.289,0.000,-0.246,-0.006,-0.039
52134,0.289,0.000,-0.146,-0.006,-0.039
52140,0.289,0.000,-0.141,-0.006,-0.039
52229,0.289,0.000,-0.135,0.009,-0.017
52234,0.289,0.000,-0.033,0.009,-0.017
52238,0.289,0.000,-0.027,0.009,-0.017
52327,0.289,0.000,-0.021,0.012,-0.002
52332,0.289,0.000,0.080,0.012,-0.002
52337,0.289,0.000,0.086,0.012,-0.002
52426,0.289,0.000,0.090,-0.028,-0.038
52430,0.289,0.000,0.189,-0.028,-0.038
52435,0.289,0.000,0.195,-0.028,-0.038
52525,0.289,0.000,0.199,-0.020,-0.050
52530,0.289,0.000,0.299,-0.020,-0.050
52535,0.289,0.000,0.305,-0.020,-0.050
52624,0.289,0.000,0.309,-0.064,-0.030
52628,0.289,0.000,0.373,-0.064,-0.030
52633,0.289,0.000,0.373,-0.064,-0.030
52722,0.289,0.000,0.377,-0.023,-0.038
52727,0.256,0.000,0.379,-0.023,-0.038
52732,0.252,0.000,0.379,-0.023,-0.038
52822,0.250,0.000,0.379,0.068,0.003
52826,0.207,0.000,0.379,0.068,0.003
52831,0.205,0.000,0.379,0.068,0.003
52920,0.201,0.000,0.379,0.357,0.044
52925,0.158,0.000,0.379,0.357,0.044
52929,0.156,0.000,0.379,0.357,0.044
53018,0.152,0.000,0.379,0.670,0.057
53023,0.107,0.000,0.379,0.670,0.057
53028,0.105,0.000,0.379,0.670,0.057
53117,0.104,0.000,0.379,0.772,0.040
53123,0.061,0.000,0.379,0.772,0.040
53127,0.059,0.000,0.379,0.772,0.040
53216,0.055,0.000,0.379,0.822,0.059
53221,0.010,0.000,0.379,0.822,0.059
53226,0.008,0.000,0.379,0.822,0.059
53315,0.004,0.000,0.379,0.771,0.044
53320,-0.006,0.000,0.354,0.771,0.044
53324,-0.006,0.000,0.352,0.771,0.044
53413,-0.006,0.000,0.348,0.719,0.030
53419,-0.006,0.000,0.256,0.719,0.030
53424,-0.006,0.000,0.250,0.719,0.030
53513,-0.006,0.000,0.244,0.765,-0.028
53518,-0.006,0.000,0.146,0.765,-0.028
53522,-0.006,0.000,0.141,0.765,-0.028
53611,-0.006,0.000,0.135,0.869,-0.045
53616,-0.006,0.000,0.033,0.869,-0.045
53621,-0.006,0.000,0.029,0.869,-0.045
53710,-0.006,0.000,0.023,0.220,-0.040
53714,-0.006,0.000,-0.078,0.220,-0.040
53720,-0.006,0.000,-0.084,0.220,-0.040
53809,-0.006,0.000,-0.090,-0.017,-0.022
53814,-0.006,0.000,-0.191,-0.017,-0.022
53819,-0.006,0.000,-0.197,-0.017,-0.022
53908,-0.006,0.000,-0.203,-0.035,-0.018
53912,-0.006,0.000,-0.289,-0.035,-0.018
53917,-0.006,0.000,-0.291,-0.035,-0.018
54006,-0.006,0.000,-0.295,-0.013,0.001
54011,-0.006,0.000,-0.322,-0.013,0.001
54017,-0.006,0.000,-0.322,-0.013,0.001
54106,-0.006,0.000,-0.322,-0.003,-0.033
54110,-0.006,0.000,-0.295,-0.003,-0.033
54115,-0.006,0.000,-0.291,-0.003,-0.033
54204,-0.006,0.000,-0.289,-0.027,-0.038
54209,-0.006,0.000,-0.197,-0.027,-0.038
54214,-0.006,0.000,-0.191,-0.027,-0.038
54303,-0.006,0.000,-0.186,-0.020,-0.042
54307,-0.006,0.000,-0.082,-0.020,-0.042
54312,-0.006,0.000,-0.076,-0.020,-0.042
54402,-0.006,0.000,-0.070,0.020,-0.002
54407,-0.006,0.000,0.029,0.020,-0.002
54411,-0.006,0.000,0.035,0.020,-0.002
54501,-0.006,0.000,0.041,0.002,-0.020
54505,-0.006,0.000,0.143,0.002,-0.020
54510,-0.006,0.000,0.146,0.002,-0.020
54599,-0.006,0.000,0.152,-0.037,-0.004
54604,-0.006,0.000,0.252,-0.037,-0.004
54608,-0.006,0.000,0.258,-0.037,-0.004
54697,-0.006,0.000,0.264,-0.027,-0.009
54703,-0.006,0.000,0.346,-0.027,-0.009
54708,-0.006,0.000,0.348,-0.027,-0.009
54797,-0.006,0.000,0.352,-0.006,-0.004
54802,-0.006,0.000,0.379,-0.006,-0.004
54806,-0.006,0.000,0.379,-0.006,-0.004
54895,-0.006,0.000,0.379,-0.007,-0.009
54900,0.002,0.000,0.377,-0.007,-0.009
54905,0.002,0.000,0.377,-0.007,-0.009
54994,0.002,0.000,0.377,-0.007,-0.045
55000,0.002,0.000,0.377,-0.007,-0.045
55004,0.002,0.000,0.377,-0.007,-0.045
55093,0.002,0.000,0.377,0.274,-0.051
55098,0.002,0.000,0.377,0.274,-0.051
55103,0.002,0.000,0.377,0.274,-0.051
55192,0.002,0.000,0.377,0.848,-0.054
55197,0.002,0.000,0.377,0.848,-0.054
55201,0.002,0.000,0.377,0.848,-0.054
55290,0.002,0.000,0.377,1.038,-0.065
55296,0.002,0.000,0.377,1.038,-0.065
55301,0.002,0.000,0.377,1.038,-0.065
55390,0.002,0.000,0.377,1.005,-0.059
55395,0.002,0.000,0.377,1.005,-0.059
55399,0.002,0.000,0.377,1.005,-0.059
55488,0.002,0.000,0.377,0.952,-0.054
55493,0.002,0.000,0.377,0.952,-0.054
55498,0.002,0.000,0.377,0.952,-0.054
55587,0.002,0.000,0.377,0.952,-0.039
55591,0.002,0.000,0.377,0.952,-0.039
55597,0.002,0.000,0.377,0.952,-0.039
55686,0.002,0.000,0.377,0.899,-0.064
55691,0.002,0.000,0.377,0.899,-0.064
55696,0.002,0.000,0.377,0.899,-0.064
55785,0.002,0.000,0.377,0.852,-0.058
55789,0.002,0.000,0.377,0.852,-0.058
55794,0.002,0.000,0.377,0.852,-0.058
55883,0.002,0.000,0.377,0.890,-0.034
55888,-0.006,0.000,0.375,0.890,-0.034
55894,-0.006,0.000,0.375,0.890,-0.034
55983,-0.006,0.000,0.373,0.883,-0.041
55987,-0.006,0.000,0.309,0.883,-0.041
55992,-0.006,0.000,0.303,0.883,-0.041
56081,-0.006,0.000,0.299,0.871,-0.023
56086,-0.006,0.000,0.199,0.871,-0.023
56091,-0.006,0.000,0.195,0.871,-0.023
56180,-0.006,0.000,0.189,1.009,-0.020
56184,-0.006,0.000,0.090,1.009,-0.020
56189,-0.006,0.000,0.084,1.009,-0.020
56279,-0.006,0.000,0.078,0.361,-0.016
56284,-0.006,0.000,-0.023,0.361,-0.016
56289,-0.006,0.000,-0.027,0.361,-0.016
56378,-0.006,0.000,-0.033,0.007,-0.029
56382,-0.006,0.000,-0.137,0.007,-0.029
56387,-0.006,0.000,-0.143,0.007,-0.029
56476,-0.006,0.000,-0.146,0.023,-0.025
56481,-0.006,0.000,-0.246,0.023,-0.025
56485,-0.006,0.000,-0.252,0.023,-0.025
56574,-0.006,0.000,-0.258,-0.011,-0.007
56580,-0.006,0.000,-0.314,-0.011,-0.007
56585,-0.006,0.000,-0.314,-0.011,-0.007
56674,-0.006,0.000,-0.316,-0.051,0.018
56679,-0.002,0.000,-0.320,-0.051,0.018
56683,-0.002,0.000,-0.320,-0.051,0.018
56772,-0.002,0.000,-0.320,-0.027,0.023
56777,-0.002,0.000,-0.320,-0.027,0.023
56782,-0.002,0.000,-0.320,-0.027,0.023
56871,-0.002,0.000,-0.320,0.004,0.004
56877,-0.002,0.000,-0.320,0.004,0.004
56881,-0.002,0.000,-0.320,0.004,0.004
56970,-0.002,0.000,-0.320,0.029,-0.004
56975,-0.002,0.000,-0.320,0.029,-0.004
56980,-0.002,0.000,-0.320,0.029,-0.004
57069,-0.002,0.000,-0.320,-0.004,-0.020
57074,-0.002,0.000,-0.320,-0.004,-0.020
57078,-0.002,0.000,-0.320,-0.004,-0.020
57167,-0.002,0.000,-0.320,-0.016,0.009
57172,-0.002,0.000,-0.320,-0.016,0.009
57178,-0.002,0.000,-0.320,-0.016,0.009
57267,-0.002,0.000,-0.320,0.008,0.016
57272,-0.002,0.000,-0.320,0.008,0.016
57276,-0.002,0.000,-0.320,0.008,0.016
57365,-0.002,0.000,-0.320,0.018,0.007
57370,-0.002,0.000,-0.320,0.018,0.007
57375,-0.002,0.000,-0.320,0.018,0.007
57464,-0.002,0.000,-0.320,-0.011,0.022
57468,-0.002,0.000,-0.320,-0.011,0.022
57474,-0.002,0.000,-0.320,-0.011,0.022
57563,-0.002,0.000,-0.320,-0.022,-0.021
57568,-0.002,0.000,-0.320,-0.022,-0.021
57573,-0.002,0.000,-0.320,-0.022,-0.021
57662,-0.002,0.000,-0.320,0.004,-0.022
57666,-0.002,0.000,-0.320,0.004,-0.022
57671,-0.002,0.000,-0.320,0.004,-0.022
57760,-0.002,0.000,-0.320,0.003,0.002
57765,-0.002,0.000,-0.320,0.003,0.002
